open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,take_buy_base_asset_volume,take_buy_quote_asset_volume,ignore
1624233600000,35600.17,35750.0,28805.0,34700.34,907073.707598,1624838399999,29582225083.091034,15069286,445188.23814,14532263176.097523,0.0
1624838400000,34702.49,36600.0,32699.0,35286.51,464791.763593,1625443199999,16063893736.163574,9503851,227734.572618,7871807130.859945,0.0
1625443200000,35288.13,35293.78,32077.0,34258.99,359766.235404,1626047999999,12142509770.888031,7648112,178798.754323,6033413173.636886,0.0
1626048000000,34259.0,34678.43,31020.0,31778.56,306160.987079,1626652799999,9889122842.33198,7067408,147741.055848,4771519260.898867,0.0
1626652800000,31778.57,35398.0,29278.0,35381.02,383262.217154,1627257599999,12281627047.304798,8161443,190582.264312,6114235359.363288,0.0
1627257600000,35381.02,42599.0,35205.78,39845.44,568598.509606,1627862399999,22398899801.82215,14294722,284420.137741,11205247089.666573,0.0
1627862400000,39850.27,45310.0,37332.7,43794.37,463107.670711,1628467199999,18969963699.518566,12015266,230451.591454,9445373822.53285,0.0
1628467200000,43794.36,48144.0,42779.0,46973.82,372867.979811,1629071999999,17083554277.88681,12802573,188383.893158,8634469008.93575,0.0
1629072000000,46973.82,49757.04,43927.7,49239.22,357634.462155,1629676799999,16753728276.4288,12498107,180333.299573,8448610167.566948,0.0
1629676800000,49239.22,50500.0,46250.0,48767.83,298905.697042,1630281599999,14485841663.356567,10234705,148185.197294,7184000949.909695,0.0
1630281600000,48767.84,51900.0,46512.0,51756.88,327484.443638,1630886399999,16058724402.757395,9623298,165440.611872,8117693526.797039,0.0
1630886400000,51756.88,52920.0,42843.05,46025.24,399602.39982,1631491199999,18994715843.65674,12174052,193434.481761,9200501092.964355,0.0
1631491200000,46025.23,48843.2,43370.0,47241.75,289430.44387,1632095999999,13558597825.9357,8186048,141201.01935,6614734237.643137,0.0
1632096000000,47241.75,47347.25,39600.0,43160.9,437174.23273,1632700799999,18788601896.919964,10306745,212146.867313,9120024387.116852,0.0
1632700800000,43160.9,49228.08,40753.88,48200.01,290620.78115,1633305599999,12968253396.578833,8011247,144469.51207,6452909326.517625,0.0
1633305600000,48200.01,56561.31,46891.0,54659.0,424292.258599,1633910399999,22567545317.793793,12811107,211856.684445,11270697948.40903,0.0
1633910400000,54659.01,62933.0,53879.0,61528.33,362346.263174,1634515199999,21121567502.011086,11568529,183431.750683,10697891224.262558,0.0
1634515200000,61528.32,67000.0,59510.63,60852.22,336367.00881,1635119999999,21141785986.45504,10979311,167403.56447,10528144211.853245,0.0
1635120000000,60852.22,63710.63,57820.0,61299.8,314971.8498,1635724799999,19208389552.551533,10574780,154915.87466,9451414390.238703,0.0
1635724800000,61299.81,64270.0,59405.0,63273.59,253033.72432,1636329599999,15663897405.533567,9556016,126345.60637,7823642239.826969,0.0
1636329600000,63273.58,69000.0,62278.0,65519.1,294213.112708,1636934399999,19286358161.9107,11207688,145809.022639,9564135489.152817,0.0
1636934400000,65519.11,66401.82,55600.0,58622.02,340150.61676,1637539199999,20344773160.10561,11100482,163526.9365,9788051753.519653,0.0
1637539200000,58617.7,59444.0,53256.64,57274.88,315216.31943,1638143999999,17762591467.11147,10734607,155061.63995,8740286935.664598,0.0
1638144000000,57274.89,59176.99,42000.3,49396.33,390528.912488,1638748799999,20822450911.087795,12286961,185849.53619,9921717578.511951,0.0
1638748800000,49396.32,51936.33,46751.0,50053.9,272083.99753,1639353599999,13393900447.457172,8239356,132585.60064,6527679465.437665,0.0
1639353600000,50053.9,50189.97,45456.0,46681.23,271834.80183,1639958399999,12915658909.988441,8055423,131770.01926,6263559378.818461,0.0
1639958400000,46681.24,51810.0,45558.85,50775.49,209126.53272,1640563199999,10271756269.402424,6959952,104138.45955,5115229263.303289,0.0
1640563200000,50775.48,52088.0,45678.0,47286.18,217367.00866,1641167999999,10457549257.814726,6863549,106576.60196,5128393966.61702,0.0
